,stationName,parameters,value,datetime_UTC,localDateTime,unit,longitude,latitude
684,Bhaktpur ,pm25,90.1,2019-07-22 23:33:22,2019-07-23 05:18:22,µg/m3,85.417528,27.673762
685,Bhaktpur ,pm25,80.5,2019-07-22 23:44:44,2019-07-23 05:29:44,µg/m3,85.417528,27.673762
686,Bhaktpur ,pm25,73.3,2019-07-23 00:00:52,2019-07-23 05:45:52,µg/m3,85.417528,27.673762
687,Bhaktpur ,pm25,79.3,2019-07-23 00:15:56,2019-07-23 06:00:56,µg/m3,85.417528,27.673762
688,Bhaktpur ,pm25,75.8,2019-07-23 00:29:58,2019-07-23 06:14:58,µg/m3,85.417528,27.673762
689,Bhaktpur ,pm25,75.5,2019-07-23 00:44:40,2019-07-23 06:29:40,µg/m3,85.417528,27.673762
690,Bhaktpur ,pm25,34.2,2019-07-23 01:09:28,2019-07-23 06:54:28,µg/m3,85.417528,27.673762
691,Bhaktpur ,pm25,63.9,2019-07-23 01:19:29,2019-07-23 07:04:29,µg/m3,85.417528,27.673762
692,Bhaktpur ,pm25,44.2,2019-07-23 01:29:28,2019-07-23 07:14:28,µg/m3,85.417528,27.673762
693,Bhaktpur ,pm25,37.1,2019-07-23 01:34:24,2019-07-23 07:19:24,µg/m3,85.417528,27.673762
694,Bhaktpur ,pm25,36.8,2019-07-23 01:51:27,2019-07-23 07:36:27,µg/m3,85.417528,27.673762
695,Bhaktpur ,pm25,79.8,2019-07-23 02:09:58,2019-07-23 07:54:58,µg/m3,85.417528,27.673762
696,Bhaktpur ,pm25,84.9,2019-07-23 02:29:49,2019-07-23 08:14:49,µg/m3,85.417528,27.673762
697,Bhaktpur ,pm25,85.3,2019-07-23 02:39:42,2019-07-23 08:24:42,µg/m3,85.417528,27.673762
698,Bhaktpur ,pm25,110.8,2019-07-23 02:49:53,2019-07-23 08:34:53,µg/m3,85.417528,27.673762
699,Bhaktpur ,pm25,110.6,2019-07-23 02:59:26,2019-07-23 08:44:26,µg/m3,85.417528,27.673762
700,Bhaktpur ,pm25,86.5,2019-07-23 03:09:37,2019-07-23 08:54:37,µg/m3,85.417528,27.673762
701,Bhaktpur ,pm25,81.6,2019-07-23 03:19:51,2019-07-23 09:04:51,µg/m3,85.417528,27.673762
702,Bhaktpur ,pm25,89.1,2019-07-23 03:29:21,2019-07-23 09:14:21,µg/m3,85.417528,27.673762
703,Bhaktpur ,pm25,87.8,2019-07-23 03:39:30,2019-07-23 09:24:30,µg/m3,85.417528,27.673762
704,Bhaktpur ,pm25,77.8,2019-07-23 03:49:56,2019-07-23 09:34:56,µg/m3,85.417528,27.673762
705,Bhaktpur ,pm25,90.2,2019-07-23 03:59:33,2019-07-23 09:44:33,µg/m3,85.417528,27.673762
706,Bhaktpur ,pm25,90.5,2019-07-23 04:09:46,2019-07-23 09:54:46,µg/m3,85.417528,27.673762
707,Bhaktpur ,pm25,83.9,2019-07-23 04:19:38,2019-07-23 10:04:38,µg/m3,85.417528,27.673762
708,Bhaktpur ,pm25,78.5,2019-07-23 04:24:33,2019-07-23 10:09:33,µg/m3,85.417528,27.673762
709,Bhaktpur ,pm25,84.9,2019-07-23 04:39:21,2019-07-23 10:24:21,µg/m3,85.417528,27.673762
710,Bhaktpur ,pm25,75.4,2019-07-23 04:49:50,2019-07-23 10:34:50,µg/m3,85.417528,27.673762
711,Bhaktpur ,pm25,71.5,2019-07-23 04:59:24,2019-07-23 10:44:24,µg/m3,85.417528,27.673762
712,Bhaktpur ,pm25,68.1,2019-07-23 05:09:23,2019-07-23 10:54:23,µg/m3,85.417528,27.673762
713,Bhaktpur ,pm25,77.3,2019-07-23 05:19:41,2019-07-23 11:04:41,µg/m3,85.417528,27.673762
714,Bhaktpur ,pm25,70.4,2019-07-23 05:29:55,2019-07-23 11:14:55,µg/m3,85.417528,27.673762
715,Bhaktpur ,pm25,80.2,2019-07-23 05:49:32,2019-07-23 11:34:32,µg/m3,85.417528,27.673762
716,Bhaktpur ,pm25,80.9,2019-07-23 05:59:29,2019-07-23 11:44:29,µg/m3,85.417528,27.673762
717,Bhaktpur ,pm25,82.0,2019-07-23 06:09:34,2019-07-23 11:54:34,µg/m3,85.417528,27.673762
718,Bhaktpur ,pm25,79.3,2019-07-23 06:19:26,2019-07-23 12:04:26,µg/m3,85.417528,27.673762
719,Bhaktpur ,pm25,77.4,2019-07-23 06:29:55,2019-07-23 12:14:55,µg/m3,85.417528,27.673762
720,Bhaktpur ,pm25,74.2,2019-07-23 06:39:34,2019-07-23 12:24:34,µg/m3,85.417528,27.673762
721,Bhaktpur ,pm25,73.2,2019-07-23 06:49:29,2019-07-23 12:34:29,µg/m3,85.417528,27.673762
722,Bhaktpur ,pm25,74.6,2019-07-23 06:59:55,2019-07-23 12:44:55,µg/m3,85.417528,27.673762
723,Bhaktpur ,pm25,78.8,2019-07-23 07:09:25,2019-07-23 12:54:25,µg/m3,85.417528,27.673762
724,Bhaktpur ,pm25,69.2,2019-07-23 07:19:56,2019-07-23 13:04:56,µg/m3,85.417528,27.673762
725,Bhaktpur ,pm25,70.8,2019-07-23 07:29:50,2019-07-23 13:14:50,µg/m3,85.417528,27.673762
726,Bhaktpur ,pm25,81.5,2019-07-23 07:39:51,2019-07-23 13:24:51,µg/m3,85.417528,27.673762
727,Bhaktpur ,pm25,81.2,2019-07-23 07:49:56,2019-07-23 13:34:56,µg/m3,85.417528,27.673762
728,Bhaktpur ,pm25,80.6,2019-07-23 07:59:43,2019-07-23 13:44:43,µg/m3,85.417528,27.673762
729,Bhaktpur ,pm25,74.3,2019-07-23 08:09:59,2019-07-23 13:54:59,µg/m3,85.417528,27.673762
730,Bhaktpur ,pm25,69.5,2019-07-23 08:19:53,2019-07-23 14:04:53,µg/m3,85.417528,27.673762
731,Bhaktpur ,pm25,56.0,2019-07-23 08:29:52,2019-07-23 14:14:52,µg/m3,85.417528,27.673762
732,Bhaktpur ,pm25,74.5,2019-07-23 08:39:21,2019-07-23 14:24:21,µg/m3,85.417528,27.673762
733,Bhaktpur ,pm25,64.4,2019-07-23 08:49:57,2019-07-23 14:34:57,µg/m3,85.417528,27.673762
734,Bhaktpur ,pm25,65.6,2019-07-23 08:59:59,2019-07-23 14:44:59,µg/m3,85.417528,27.673762
735,Bhaktpur ,pm25,54.4,2019-07-23 09:09:53,2019-07-23 14:54:53,µg/m3,85.417528,27.673762
736,Bhaktpur ,pm25,54.7,2019-07-23 09:19:44,2019-07-23 15:04:44,µg/m3,85.417528,27.673762
737,Bhaktpur ,pm25,56.6,2019-07-23 09:29:49,2019-07-23 15:14:49,µg/m3,85.417528,27.673762
738,Bhaktpur ,pm25,66.2,2019-07-23 09:39:23,2019-07-23 15:24:23,µg/m3,85.417528,27.673762
739,Bhaktpur ,pm25,68.7,2019-07-23 09:49:24,2019-07-23 15:34:24,µg/m3,85.417528,27.673762
740,Bhaktpur ,pm25,74.8,2019-07-23 09:59:37,2019-07-23 15:44:37,µg/m3,85.417528,27.673762
741,Bhaktpur ,pm25,76.8,2019-07-23 10:09:39,2019-07-23 15:54:39,µg/m3,85.417528,27.673762
742,Bhaktpur ,pm25,73.3,2019-07-23 10:19:56,2019-07-23 16:04:56,µg/m3,85.417528,27.673762
743,Bhaktpur ,pm25,67.7,2019-07-23 10:29:37,2019-07-23 16:14:37,µg/m3,85.417528,27.673762
744,Bhaktpur ,pm25,72.2,2019-07-23 10:39:31,2019-07-23 16:24:31,µg/m3,85.417528,27.673762
745,Bhaktpur ,pm25,62.8,2019-07-23 10:49:38,2019-07-23 16:34:38,µg/m3,85.417528,27.673762
746,Bhaktpur ,pm25,64.7,2019-07-23 10:59:44,2019-07-23 16:44:44,µg/m3,85.417528,27.673762
747,Bhaktpur ,pm25,63.9,2019-07-23 11:09:54,2019-07-23 16:54:54,µg/m3,85.417528,27.673762
748,Bhaktpur ,pm25,71.4,2019-07-23 11:15:00,2019-07-23 17:00:00,µg/m3,85.417528,27.673762
749,Bhaktpur ,pm25,65.0,2019-07-23 11:29:30,2019-07-23 17:14:30,µg/m3,85.417528,27.673762
750,Bhaktpur ,pm25,106.0,2019-07-23 11:39:22,2019-07-23 17:24:22,µg/m3,85.417528,27.673762
751,Bhaktpur ,pm25,89.6,2019-07-23 11:49:27,2019-07-23 17:34:27,µg/m3,85.417528,27.673762
752,Bhaktpur ,pm25,68.2,2019-07-23 11:59:23,2019-07-23 17:44:23,µg/m3,85.417528,27.673762
753,Bhaktpur ,pm25,70.0,2019-07-23 12:09:31,2019-07-23 17:54:31,µg/m3,85.417528,27.673762
754,Bhaktpur ,pm25,60.2,2019-07-23 12:19:29,2019-07-23 18:04:29,µg/m3,85.417528,27.673762
755,Bhaktpur ,pm25,78.2,2019-07-23 12:29:45,2019-07-23 18:14:45,µg/m3,85.417528,27.673762
756,Bhaktpur ,pm25,74.0,2019-07-23 12:39:45,2019-07-23 18:24:45,µg/m3,85.417528,27.673762
757,Bhaktpur ,pm25,73.6,2019-07-23 12:49:59,2019-07-23 18:34:59,µg/m3,85.417528,27.673762
758,Bhaktpur ,pm25,74.4,2019-07-23 12:59:55,2019-07-23 18:44:55,µg/m3,85.417528,27.673762
759,Bhaktpur ,pm25,86.8,2019-07-23 13:09:40,2019-07-23 18:54:40,µg/m3,85.417528,27.673762
760,Bhaktpur ,pm25,81.8,2019-07-23 13:19:55,2019-07-23 19:04:55,µg/m3,85.417528,27.673762
761,Bhaktpur ,pm25,83.0,2019-07-23 13:29:52,2019-07-23 19:14:52,µg/m3,85.417528,27.673762
762,Bhaktpur ,pm25,74.7,2019-07-23 13:39:37,2019-07-23 19:24:37,µg/m3,85.417528,27.673762
763,Bhaktpur ,pm25,72.9,2019-07-23 13:49:23,2019-07-23 19:34:23,µg/m3,85.417528,27.673762
764,Bhaktpur ,pm25,77.3,2019-07-23 13:59:53,2019-07-23 19:44:53,µg/m3,85.417528,27.673762
765,Bhaktpur ,pm25,73.8,2019-07-23 14:09:41,2019-07-23 19:54:41,µg/m3,85.417528,27.673762
766,Bhaktpur ,pm25,84.2,2019-07-23 14:19:33,2019-07-23 20:04:33,µg/m3,85.417528,27.673762
767,Bhaktpur ,pm25,103.1,2019-07-23 14:24:53,2019-07-23 20:09:53,µg/m3,85.417528,27.673762
768,Bhaktpur ,pm25,80.4,2019-07-23 14:39:36,2019-07-23 20:24:36,µg/m3,85.417528,27.673762
769,Bhaktpur ,pm25,82.7,2019-07-23 14:49:32,2019-07-23 20:34:32,µg/m3,85.417528,27.673762
770,Bhaktpur ,pm25,100.5,2019-07-23 14:55:55,2019-07-23 20:40:55,µg/m3,85.417528,27.673762
771,Bhaktpur ,pm25,84.0,2019-07-23 15:09:37,2019-07-23 20:54:37,µg/m3,85.417528,27.673762
772,Bhaktpur ,pm25,82.0,2019-07-23 15:19:29,2019-07-23 21:04:29,µg/m3,85.417528,27.673762
773,Bhaktpur ,pm25,79.6,2019-07-23 15:24:46,2019-07-23 21:09:46,µg/m3,85.417528,27.673762
774,Bhaktpur ,pm25,86.1,2019-07-23 15:39:54,2019-07-23 21:24:54,µg/m3,85.417528,27.673762
775,Bhaktpur ,pm25,92.2,2019-07-23 15:50:38,2019-07-23 21:35:38,µg/m3,85.417528,27.673762
776,Bhaktpur ,pm25,84.2,2019-07-23 16:00:54,2019-07-23 21:45:54,µg/m3,85.417528,27.673762
777,Bhaktpur ,pm25,88.2,2019-07-23 16:09:58,2019-07-23 21:54:58,µg/m3,85.417528,27.673762
778,Bhaktpur ,pm25,84.5,2019-07-23 16:14:56,2019-07-23 21:59:56,µg/m3,85.417528,27.673762
779,Bhaktpur ,pm25,92.5,2019-07-23 16:29:53,2019-07-23 22:14:53,µg/m3,85.417528,27.673762
780,Bhaktpur ,pm25,88.8,2019-07-23 16:39:56,2019-07-23 22:24:56,µg/m3,85.417528,27.673762
781,Bhaktpur ,pm25,78.8,2019-07-23 16:49:44,2019-07-23 22:34:44,µg/m3,85.417528,27.673762
782,Bhaktpur ,pm25,86.5,2019-07-23 16:54:32,2019-07-23 22:39:32,µg/m3,85.417528,27.673762
783,Bhaktpur ,pm25,78.3,2019-07-23 17:04:41,2019-07-23 22:49:41,µg/m3,85.417528,27.673762
784,Bhaktpur ,pm25,78.5,2019-07-23 17:09:48,2019-07-23 22:54:48,µg/m3,85.417528,27.673762
785,Bhaktpur ,pm25,89.0,2019-07-23 17:28:45,2019-07-23 23:13:45,µg/m3,85.417528,27.673762
786,Bhaktpur ,pm25,87.9,2019-07-23 17:40:31,2019-07-23 23:25:31,µg/m3,85.417528,27.673762
787,Bhaktpur ,pm25,87.7,2019-07-23 17:55:35,2019-07-23 23:40:35,µg/m3,85.417528,27.673762
788,Bhaktpur ,pm25,83.7,2019-07-23 18:10:33,2019-07-23 23:55:33,µg/m3,85.417528,27.673762
789,Bhaktpur ,pm25,91.6,2019-07-23 18:28:52,2019-07-24 00:13:52,µg/m3,85.417528,27.673762
790,Bhaktpur ,pm25,97.5,2019-07-23 18:50:24,2019-07-24 00:35:24,µg/m3,85.417528,27.673762
791,Bhaktpur ,pm25,93.9,2019-07-23 19:00:34,2019-07-24 00:45:34,µg/m3,85.417528,27.673762
792,Bhaktpur ,pm25,85.1,2019-07-23 19:10:41,2019-07-24 00:55:41,µg/m3,85.417528,27.673762
793,Bhaktpur ,pm25,90.3,2019-07-23 19:15:26,2019-07-24 01:00:26,µg/m3,85.417528,27.673762
794,Bhaktpur ,pm25,95.3,2019-07-23 19:30:43,2019-07-24 01:15:43,µg/m3,85.417528,27.673762
795,Bhaktpur ,pm25,86.2,2019-07-23 19:45:29,2019-07-24 01:30:29,µg/m3,85.417528,27.673762
796,Bhaktpur ,pm25,86.3,2019-07-23 20:00:30,2019-07-24 01:45:30,µg/m3,85.417528,27.673762
797,Bhaktpur ,pm25,90.2,2019-07-23 20:18:24,2019-07-24 02:03:24,µg/m3,85.417528,27.673762
798,Bhaktpur ,pm25,94.1,2019-07-23 20:30:54,2019-07-24 02:15:54,µg/m3,85.417528,27.673762
799,Bhaktpur ,pm25,42.8,2019-07-23 20:50:51,2019-07-24 02:35:51,µg/m3,85.417528,27.673762
800,Bhaktpur ,pm25,38.3,2019-07-23 21:00:54,2019-07-24 02:45:54,µg/m3,85.417528,27.673762
801,Bhaktpur ,pm25,37.4,2019-07-23 21:20:42,2019-07-24 03:05:42,µg/m3,85.417528,27.673762
802,Bhaktpur ,pm25,36.5,2019-07-23 21:35:43,2019-07-24 03:20:43,µg/m3,85.417528,27.673762
803,Bhaktpur ,pm25,37.5,2019-07-23 21:45:54,2019-07-24 03:30:54,µg/m3,85.417528,27.673762
804,Bhaktpur ,pm25,40.6,2019-07-23 22:00:31,2019-07-24 03:45:31,µg/m3,85.417528,27.673762
805,Bhaktpur ,pm25,42.3,2019-07-23 22:20:50,2019-07-24 04:05:50,µg/m3,85.417528,27.673762
806,Bhaktpur ,pm25,37.6,2019-07-23 22:35:38,2019-07-24 04:20:38,µg/m3,85.417528,27.673762
807,Bhaktpur ,pm25,38.5,2019-07-23 22:51:37,2019-07-24 04:36:37,µg/m3,85.417528,27.673762
808,Bhaktpur ,pm25,38.8,2019-07-23 23:05:48,2019-07-24 04:50:48,µg/m3,85.417528,27.673762
809,Bhaktpur ,pm25,42.9,2019-07-23 23:20:46,2019-07-24 05:05:46,µg/m3,85.417528,27.673762
810,Bhaktpur ,pm25,51.5,2019-07-23 23:40:52,2019-07-24 05:25:52,µg/m3,85.417528,27.673762
811,Bhaktpur ,pm25,49.8,2019-07-23 23:45:39,2019-07-24 05:30:39,µg/m3,85.417528,27.673762
812,Bhaktpur ,pm25,52.1,2019-07-24 00:00:40,2019-07-24 05:45:40,µg/m3,85.417528,27.673762
813,Bhaktpur ,pm25,87.9,2019-07-24 00:15:45,2019-07-24 06:00:45,µg/m3,85.417528,27.673762
814,Bhaktpur ,pm25,73.5,2019-07-24 00:35:46,2019-07-24 06:20:46,µg/m3,85.417528,27.673762
815,Bhaktpur ,pm25,80.1,2019-07-24 00:40:53,2019-07-24 06:25:53,µg/m3,85.417528,27.673762
816,Bhaktpur ,pm25,92.9,2019-07-24 00:55:28,2019-07-24 06:40:28,µg/m3,85.417528,27.673762
817,Bhaktpur ,pm25,107.7,2019-07-24 01:11:37,2019-07-24 06:56:37,µg/m3,85.417528,27.673762
818,Bhaktpur ,pm25,102.6,2019-07-24 01:25:39,2019-07-24 07:10:39,µg/m3,85.417528,27.673762
819,Bhaktpur ,pm25,108.0,2019-07-24 01:40:37,2019-07-24 07:25:37,µg/m3,85.417528,27.673762
820,Bhaktpur ,pm25,94.3,2019-07-24 01:56:28,2019-07-24 07:41:28,µg/m3,85.417528,27.673762
821,Bhaktpur ,pm25,87.7,2019-07-24 02:10:57,2019-07-24 07:55:57,µg/m3,85.417528,27.673762
822,Bhaktpur ,pm25,82.9,2019-07-24 02:15:48,2019-07-24 08:00:48,µg/m3,85.417528,27.673762
823,Bhaktpur ,pm25,99.2,2019-07-24 02:33:43,2019-07-24 08:18:43,µg/m3,85.417528,27.673762
824,Bhaktpur ,pm25,61.9,2019-07-24 02:49:30,2019-07-24 08:34:30,µg/m3,85.417528,27.673762
825,Bhaktpur ,pm25,60.6,2019-07-24 03:00:57,2019-07-24 08:45:57,µg/m3,85.417528,27.673762
826,Bhaktpur ,pm25,53.4,2019-07-24 03:16:23,2019-07-24 09:01:23,µg/m3,85.417528,27.673762
827,Bhaktpur ,pm25,59.8,2019-07-24 03:30:56,2019-07-24 09:15:56,µg/m3,85.417528,27.673762
828,Bhaktpur ,pm25,49.7,2019-07-24 03:46:22,2019-07-24 09:31:22,µg/m3,85.417528,27.673762
829,Bhaktpur ,pm25,48.8,2019-07-24 04:00:20,2019-07-24 09:45:20,µg/m3,85.417528,27.673762
830,Bhaktpur ,pm25,80.6,2019-07-24 04:15:59,2019-07-24 10:00:59,µg/m3,85.417528,27.673762
831,Bhaktpur ,pm25,74.5,2019-07-24 04:33:28,2019-07-24 10:18:28,µg/m3,85.417528,27.673762
832,Bhaktpur ,pm25,54.4,2019-07-24 04:46:53,2019-07-24 10:31:53,µg/m3,85.417528,27.673762
833,Bhaktpur ,pm25,50.0,2019-07-24 05:01:51,2019-07-24 10:46:51,µg/m3,85.417528,27.673762
834,Bhaktpur ,pm25,38.2,2019-07-24 05:20:37,2019-07-24 11:05:37,µg/m3,85.417528,27.673762
835,Bhaktpur ,pm25,38.0,2019-07-24 05:50:36,2019-07-24 11:35:36,µg/m3,85.417528,27.673762
836,Bhaktpur ,pm25,38.8,2019-07-24 06:08:43,2019-07-24 11:53:43,µg/m3,85.417528,27.673762
837,Bhaktpur ,pm25,43.2,2019-07-24 06:20:28,2019-07-24 12:05:28,µg/m3,85.417528,27.673762
838,Bhaktpur ,pm25,33.4,2019-07-24 06:36:48,2019-07-24 12:21:48,µg/m3,85.417528,27.673762
839,Bhaktpur ,pm25,34.9,2019-07-24 07:00:58,2019-07-24 12:45:58,µg/m3,85.417528,27.673762
840,Bhaktpur ,pm25,110.6,2019-07-24 07:05:56,2019-07-24 12:50:56,µg/m3,85.417528,27.673762
841,Bhaktpur ,pm25,120.5,2019-07-24 07:20:35,2019-07-24 13:05:35,µg/m3,85.417528,27.673762
842,Bhaktpur ,pm25,107.0,2019-07-24 07:36:52,2019-07-24 13:21:52,µg/m3,85.417528,27.673762
843,Bhaktpur ,pm25,149.9,2019-07-24 08:00:35,2019-07-24 13:45:35,µg/m3,85.417528,27.673762
844,Bhaktpur ,pm25,141.5,2019-07-24 08:10:58,2019-07-24 13:55:58,µg/m3,85.417528,27.673762
845,Bhaktpur ,pm25,138.3,2019-07-24 08:20:50,2019-07-24 14:05:50,µg/m3,85.417528,27.673762
846,Bhaktpur ,pm25,156.9,2019-07-24 08:36:36,2019-07-24 14:21:36,µg/m3,85.417528,27.673762
847,Bhaktpur ,pm25,137.5,2019-07-24 08:50:58,2019-07-24 14:35:58,µg/m3,85.417528,27.673762
848,Bhaktpur ,pm25,115.5,2019-07-24 09:00:29,2019-07-24 14:45:29,µg/m3,85.417528,27.673762
849,Bhaktpur ,pm25,113.6,2019-07-24 09:16:38,2019-07-24 15:01:38,µg/m3,85.417528,27.673762
850,Bhaktpur ,pm25,125.7,2019-07-24 09:30:49,2019-07-24 15:15:49,µg/m3,85.417528,27.673762
851,Bhaktpur ,pm25,98.5,2019-07-24 09:46:45,2019-07-24 15:31:45,µg/m3,85.417528,27.673762
852,Bhaktpur ,pm25,81.5,2019-07-24 10:00:23,2019-07-24 15:45:23,µg/m3,85.417528,27.673762
853,Bhaktpur ,pm25,93.6,2019-07-24 10:19:33,2019-07-24 16:04:33,µg/m3,85.417528,27.673762
854,Bhaktpur ,pm25,94.5,2019-07-24 10:20:33,2019-07-24 16:05:33,µg/m3,85.417528,27.673762
855,Bhaktpur ,pm25,93.5,2019-07-24 10:40:44,2019-07-24 16:25:44,µg/m3,85.417528,27.673762
856,Bhaktpur ,pm25,95.8,2019-07-24 10:45:24,2019-07-24 16:30:24,µg/m3,85.417528,27.673762
857,Bhaktpur ,pm25,96.0,2019-07-24 10:55:51,2019-07-24 16:40:51,µg/m3,85.417528,27.673762
858,Bhaktpur ,pm25,131.7,2019-07-24 11:10:39,2019-07-24 16:55:39,µg/m3,85.417528,27.673762
859,Bhaktpur ,pm25,70.9,2019-07-24 11:20:27,2019-07-24 17:05:27,µg/m3,85.417528,27.673762
860,Bhaktpur ,pm25,90.4,2019-07-24 11:25:33,2019-07-24 17:10:33,µg/m3,85.417528,27.673762
861,Bhaktpur ,pm25,69.3,2019-07-24 11:35:28,2019-07-24 17:20:28,µg/m3,85.417528,27.673762
862,Bhaktpur ,pm25,69.4,2019-07-24 11:40:30,2019-07-24 17:25:30,µg/m3,85.417528,27.673762
863,Bhaktpur ,pm25,90.5,2019-07-24 12:00:57,2019-07-24 17:45:57,µg/m3,85.417528,27.673762
864,Bhaktpur ,pm25,90.0,2019-07-24 12:05:31,2019-07-24 17:50:31,µg/m3,85.417528,27.673762
865,Bhaktpur ,pm25,115.9,2019-07-24 12:23:53,2019-07-24 18:08:53,µg/m3,85.417528,27.673762
866,Bhaktpur ,pm25,84.1,2019-07-24 12:35:54,2019-07-24 18:20:54,µg/m3,85.417528,27.673762
867,Bhaktpur ,pm25,105.8,2019-07-24 12:53:30,2019-07-24 18:38:30,µg/m3,85.417528,27.673762
868,Bhaktpur ,pm25,102.9,2019-07-24 13:05:29,2019-07-24 18:50:29,µg/m3,85.417528,27.673762
869,Bhaktpur ,pm25,136.8,2019-07-24 13:21:45,2019-07-24 19:06:45,µg/m3,85.417528,27.673762
870,Bhaktpur ,pm25,85.9,2019-07-24 13:36:51,2019-07-24 19:21:51,µg/m3,85.417528,27.673762
871,Bhaktpur ,pm25,73.2,2019-07-24 13:50:55,2019-07-24 19:35:55,µg/m3,85.417528,27.673762
872,Bhaktpur ,pm25,75.9,2019-07-24 14:08:30,2019-07-24 19:53:30,µg/m3,85.417528,27.673762
873,Bhaktpur ,pm25,86.3,2019-07-24 14:20:55,2019-07-24 20:05:55,µg/m3,85.417528,27.673762
874,Bhaktpur ,pm25,38.1,2019-07-24 14:36:48,2019-07-24 20:21:48,µg/m3,85.417528,27.673762
875,Bhaktpur ,pm25,57.5,2019-07-24 14:51:32,2019-07-24 20:36:32,µg/m3,85.417528,27.673762
876,Bhaktpur ,pm25,61.0,2019-07-24 15:05:25,2019-07-24 20:50:25,µg/m3,85.417528,27.673762
877,Bhaktpur ,pm25,39.5,2019-07-24 15:21:41,2019-07-24 21:06:41,µg/m3,85.417528,27.673762
878,Bhaktpur ,pm25,39.1,2019-07-24 15:36:51,2019-07-24 21:21:51,µg/m3,85.417528,27.673762
879,Bhaktpur ,pm25,38.0,2019-07-24 15:50:58,2019-07-24 21:35:58,µg/m3,85.417528,27.673762
880,Bhaktpur ,pm25,38.9,2019-07-24 16:09:35,2019-07-24 21:54:35,µg/m3,85.417528,27.673762
881,Bhaktpur ,pm25,37.6,2019-07-24 16:20:39,2019-07-24 22:05:39,µg/m3,85.417528,27.673762
882,Bhaktpur ,pm25,42.1,2019-07-24 16:39:22,2019-07-24 22:24:22,µg/m3,85.417528,27.673762
883,Bhaktpur ,pm25,41.6,2019-07-24 16:50:27,2019-07-24 22:35:27,µg/m3,85.417528,27.673762
884,Bhaktpur ,pm25,39.9,2019-07-24 17:09:55,2019-07-24 22:54:55,µg/m3,85.417528,27.673762
885,Bhaktpur ,pm25,78.5,2019-07-24 17:20:59,2019-07-24 23:05:59,µg/m3,85.417528,27.673762
886,Bhaktpur ,pm25,60.2,2019-07-24 17:36:59,2019-07-24 23:21:59,µg/m3,85.417528,27.673762
887,Bhaktpur ,pm25,66.3,2019-07-24 17:51:33,2019-07-24 23:36:33,µg/m3,85.417528,27.673762
888,Bhaktpur ,pm25,58.3,2019-07-24 18:06:58,2019-07-24 23:51:58,µg/m3,85.417528,27.673762
889,Bhaktpur ,pm25,56.0,2019-07-24 18:20:37,2019-07-25 00:05:37,µg/m3,85.417528,27.673762
890,Bhaktpur ,pm25,63.1,2019-07-24 18:36:20,2019-07-25 00:21:20,µg/m3,85.417528,27.673762
891,Bhaktpur ,pm25,66.0,2019-07-24 18:52:27,2019-07-25 00:37:27,µg/m3,85.417528,27.673762
892,Bhaktpur ,pm25,58.3,2019-07-24 19:05:21,2019-07-25 00:50:21,µg/m3,85.417528,27.673762
893,Bhaktpur ,pm25,53.2,2019-07-24 19:21:56,2019-07-25 01:06:56,µg/m3,85.417528,27.673762
894,Bhaktpur ,pm25,58.0,2019-07-24 19:36:38,2019-07-25 01:21:38,µg/m3,85.417528,27.673762
895,Bhaktpur ,pm25,41.9,2019-07-24 19:50:56,2019-07-25 01:35:56,µg/m3,85.417528,27.673762
896,Bhaktpur ,pm25,46.8,2019-07-24 20:06:34,2019-07-25 01:51:34,µg/m3,85.417528,27.673762
897,Bhaktpur ,pm25,44.4,2019-07-24 20:22:00,2019-07-25 02:07:00,µg/m3,85.417528,27.673762
898,Bhaktpur ,pm25,42.7,2019-07-24 20:35:57,2019-07-25 02:20:57,µg/m3,85.417528,27.673762
899,Bhaktpur ,pm25,52.0,2019-07-24 20:51:58,2019-07-25 02:36:58,µg/m3,85.417528,27.673762
900,Bhaktpur ,pm25,46.8,2019-07-24 21:05:56,2019-07-25 02:50:56,µg/m3,85.417528,27.673762
901,Bhaktpur ,pm25,56.8,2019-07-24 21:24:49,2019-07-25 03:09:49,µg/m3,85.417528,27.673762
902,Bhaktpur ,pm25,33.8,2019-07-24 21:35:34,2019-07-25 03:20:34,µg/m3,85.417528,27.673762
903,Bhaktpur ,pm25,36.5,2019-07-24 22:06:46,2019-07-25 03:51:46,µg/m3,85.417528,27.673762
904,Bhaktpur ,pm25,27.4,2019-07-24 22:20:33,2019-07-25 04:05:33,µg/m3,85.417528,27.673762
905,Bhaktpur ,pm25,29.2,2019-07-24 22:39:41,2019-07-25 04:24:41,µg/m3,85.417528,27.673762
906,Bhaktpur ,pm25,38.7,2019-07-24 22:50:27,2019-07-25 04:35:27,µg/m3,85.417528,27.673762
907,Bhaktpur ,pm25,28.9,2019-07-24 23:08:30,2019-07-25 04:53:30,µg/m3,85.417528,27.673762
908,Bhaktpur ,pm25,46.4,2019-07-24 23:21:56,2019-07-25 05:06:56,µg/m3,85.417528,27.673762
909,Bhaktpur ,pm25,44.2,2019-07-24 23:36:41,2019-07-25 05:21:41,µg/m3,85.417528,27.673762
910,Bhaktpur ,pm25,43.3,2019-07-24 23:50:20,2019-07-25 05:35:20,µg/m3,85.417528,27.673762
911,Bhaktpur ,pm25,37.1,2019-07-25 00:20:45,2019-07-25 06:05:45,µg/m3,85.417528,27.673762
